time_s,pc0,pc1,pc2,pc3,i0,v0,i1,v1,i2,v2,i3,v3,i4,v4,i5,v5,i6,v6
11.331993,0,0,0,0,0.031672,1.554730,0.010449,1.586138,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332081,0,0,0,0,0.031672,1.553196,0.010449,1.586138,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332169,0,0,0,0,0.031672,1.553963,0.010449,1.584600,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332257,0,0,0,0,0.031672,1.552429,0.010449,1.583061,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332344,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332432,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332520,0,0,0,0,0.031672,1.551661,0.010449,1.586138,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332608,0,0,0,0,0.031672,1.553963,0.010449,1.582291,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332695,0,0,0,0,0.031672,1.553196,0.010449,1.584600,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332783,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332871,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.332959,0,0,0,0,0.031672,1.553196,0.010449,1.583830,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333046,0,0,0,0,0.031672,1.552429,0.010449,1.582291,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333142,0,0,0,0,0.031672,1.553963,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333229,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333317,0,0,0,0,0.031672,1.554730,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333405,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333493,0,0,0,0,0.031672,1.553196,0.010449,1.587677,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333580,0,0,0,0,0.031672,1.552429,0.010449,1.583830,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333668,0,0,0,0,0.031672,1.553963,0.010449,1.584600,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333756,0,0,0,0,0.031672,1.552429,0.010449,1.585369,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333844,0,0,0,0,0.031672,1.552429,0.010449,1.583830,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.333931,0,0,0,0,0.031672,1.552429,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334019,0,0,0,0,0.031672,1.554730,0.010449,1.584600,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334107,0,0,0,0,0.031672,1.550894,0.010449,1.584600,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334195,0,0,0,0,0.031672,1.551661,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334282,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334370,0,0,0,0,0.031672,1.552429,0.010449,1.586138,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334458,0,0,0,0,0.031672,1.553963,0.010449,1.585369,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334546,0,0,0,0,0.031672,1.553196,0.010449,1.586908,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334633,0,0,0,0,0.031672,1.555497,0.010449,1.586908,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334723,0,0,0,0,0.031672,1.553196,0.010449,1.586138,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334811,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334899,0,0,0,0,0.031672,1.551661,0.010449,1.585369,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.334987,0,0,0,0,0.031672,1.552429,0.010449,1.585369,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335074,0,0,0,0,0.031672,1.548593,0.010449,1.583830,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335162,0,0,0,0,0.031672,1.553196,0.010449,1.584600,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335250,0,0,0,0,0.031672,1.554730,0.010449,1.583830,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335338,0,0,0,0,0.031672,1.550894,0.010449,1.583830,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335425,0,0,0,0,0.031672,1.553196,0.010449,1.583830,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335513,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335601,0,0,0,0,0.031672,1.553963,0.010449,1.585369,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335689,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335776,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.335864,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432252,0,0,0,0,0.031672,1.552429,0.010449,1.589986,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432340,0,0,0,0,0.031672,1.555497,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432428,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432516,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432603,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432691,0,0,0,0,0.031672,1.556264,0.010449,1.583061,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432779,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432867,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432954,0,0,0,0,0.031672,1.552429,0.010449,1.587677,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433042,0,0,0,0,0.031672,1.553196,0.010449,1.587677,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433130,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433218,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433305,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433393,0,0,0,0,0.031672,1.557031,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433481,0,0,0,0,0.031672,1.555497,0.010449,1.589216,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433569,0,0,0,0,0.031672,1.553963,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433656,0,0,0,0,0.031672,1.555497,0.010449,1.586138,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433744,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433832,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433920,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434007,0,0,0,0,0.031672,1.554730,0.010449,1.586138,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434095,0,0,0,0,0.031672,1.554730,0.010449,1.588447,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434183,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434271,0,0,0,0,0.031672,1.557031,0.010449,1.586908,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434358,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434446,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434534,0,0,0,0,0.031672,1.555497,0.010449,1.586138,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434622,0,0,0,0,0.031672,1.552429,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434709,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434797,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434885,0,0,0,0,0.031672,1.556264,0.010449,1.583830,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434973,0,0,0,0,0.031672,1.557031,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.632576,0,0,0,0,0.031672,1.556264,0.010449,1.589986,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.632664,0,0,0,0,0.031672,1.557031,0.010449,1.589986,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.632752,0,0,0,0,0.031672,1.558565,0.010449,1.587677,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.632839,0,0,0,0,0.031672,1.557031,0.010449,1.589216,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.632927,0,0,0,0,0.031672,1.557798,0.010449,1.588447,0.006612,1.524138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633015,0,0,0,0,0.031672,1.557798,0.010449,1.589986,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633103,0,0,0,0,0.031672,1.555497,0.010449,1.589986,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633190,0,0,0,0,0.031672,1.556264,0.010449,1.589986,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633278,0,0,0,0,0.031672,1.557031,0.010449,1.588447,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633366,0,0,0,0,0.031672,1.557798,0.010449,1.589216,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633454,0,0,0,0,0.031672,1.558565,0.010449,1.588447,0.006612,1.522601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633541,0,0,0,0,0.031672,1.557031,0.010449,1.587677,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633629,0,0,0,0,0.031672,1.556264,0.010449,1.587677,0.006612,1.522601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633717,0,0,0,0,0.031672,1.556264,0.010449,1.592294,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633805,0,0,0,0,0.031672,1.557798,0.010449,1.590755,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633893,0,0,0,0,0.031672,1.559332,0.010449,1.590755,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.633980,0,0,0,0,0.031672,1.557798,0.010449,1.591525,0.006612,1.524138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634068,0,0,0,0,0.031672,1.558565,0.010449,1.588447,0.006612,1.524906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634156,0,0,0,0,0.031672,1.559332,0.010449,1.590755,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634244,0,0,0,0,0.031672,1.557031,0.010449,1.589216,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634331,0,0,0,0,0.031672,1.559332,0.010449,1.589986,0.006612,1.522601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634419,0,0,0,0,0.031672,1.557798,0.010449,1.589986,0.006612,1.524138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634507,0,0,0,0,0.031672,1.557031,0.010449,1.589986,0.006612,1.522601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634595,0,0,0,0,0.031672,1.557031,0.010449,1.589986,0.006612,1.522601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634682,0,0,0,0,0.031672,1.557798,0.010449,1.593833,0.006612,1.524138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634770,0,0,0,0,0.031672,1.557798,0.010449,1.589986,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634858,0,0,0,0,0.031672,1.557798,0.010449,1.588447,0.006612,1.523370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.634946,0,0,0,0,0.031672,1.557798,0.010449,1.590755,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.635033,0,0,0,0,0.031672,1.559332,0.010449,1.589986,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.635121,0,0,0,0,0.031672,1.560099,0.010449,1.590755,0.006612,1.525675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.635209,0,0,0,0,0.031672,1.558565,0.010449,1.588447,0.006612,1.522601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.635297,0,0,0,0,0.031672,1.560099,0.010449,1.592294,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432340,0,0,0,0,0.031672,1.555497,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432428,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432516,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432603,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432691,0,0,0,0,0.031672,1.556264,0.010449,1.583061,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432779,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432867,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.432954,0,0,0,0,0.031672,1.552429,0.010449,1.587677,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433042,0,0,0,0,0.031672,1.553196,0.010449,1.587677,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433130,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433218,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433305,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.517991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433393,0,0,0,0,0.031672,1.557031,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433481,0,0,0,0,0.031672,1.555497,0.010449,1.589216,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433569,0,0,0,0,0.031672,1.553963,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433656,0,0,0,0,0.031672,1.555497,0.010449,1.586138,0.006612,1.520296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433744,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433832,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.433920,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434007,0,0,0,0,0.031672,1.554730,0.010449,1.586138,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434095,0,0,0,0,0.031672,1.554730,0.010449,1.588447,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434183,0,0,0,0,0.031672,1.553196,0.010449,1.585369,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434271,0,0,0,0,0.031672,1.557031,0.010449,1.586908,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434358,0,0,0,0,0.031672,1.554730,0.010449,1.585369,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434446,0,0,0,0,0.031672,1.553963,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434534,0,0,0,0,0.031672,1.555497,0.010449,1.586138,0.006612,1.521065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434622,0,0,0,0,0.031672,1.552429,0.010449,1.586138,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434709,0,0,0,0,0.031672,1.553963,0.010449,1.587677,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434797,0,0,0,0,0.031672,1.554730,0.010449,1.586908,0.006612,1.521833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434885,0,0,0,0,0.031672,1.556264,0.010449,1.583830,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11.434973,0,0,0,0,0.031672,1.557031,0.010449,1.586908,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7635.537703,129,0,366506129296,366506129328,-2.814189,16.739994,0.017330,0.060309,-0.641886,16.765085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.088642,0,0,0,0,0.031672,1.551661,0.010449,1.585369,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.088730,0,0,0,0,0.031672,1.552429,0.010449,1.585369,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.088818,0,0,0,0,0.031672,1.553963,0.010449,1.583830,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.088906,0,0,0,0,0.031672,1.552429,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.088993,0,0,0,0,0.031672,1.553196,0.010449,1.584600,0.006612,1.519528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.089081,0,0,0,0,0.031672,1.551661,0.010449,1.583830,0.006612,1.518760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.089169,0,0,0,0,0.031672,1.549360,0.010449,1.584600,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
