Timestamp,FrameId,FrameNumber,FPS,FrameWidth,FrameHeight,FrameSize,InferenceTimeMs,ConfidenceScore,AlgorithmFPS,AvgProcTimeMs,TotalProcTimeMs,GPUFreeMemoryMB,GPUTotalMemoryMB,CudaKernelTimeMs,DisplayLatencyMsRaw,DroppedFrames,RenderTimeMs,ProcessingLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,RAM_In_Use_MB,Total_RAM_MB,LFB_Size_MB,Block_Max_MB,SWAP_In_Use_MB,Total_SWAP_MB,Cached_MB,used_IRAM_kB,total_IRAM_kB,lfb_kB,CPU1_Utilization_Percent,CPU1_Frequency_MHz,CPU2_Utilization_Percent,CPU2_Frequency_MHz,CPU3_Utilization_Percent,CPU3_Frequency_MHz,CPU4_Utilization_Percent,CPU4_Frequency_MHz,EMC_Frequency_Percent,GR3D_Frequency_Percent,PLL_Temperature_C,CPU_Temperature_C,PMIC_Temperature_C,GPU_Temperature_C,AO_Temperature_C,Thermal_Temperature_C,PowerTotalW,PowerAverageW,PowerSensor0W,PowerSensor0V,PowerSensor0A,PowerSensor1W,PowerSensor1V,PowerSensor1A,PowerSensor2W,PowerSensor2V,PowerSensor2A,PowerSensor3W,PowerSensor3V,PowerSensor3A
2025-10-29 00:27:33.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1952,1,2,1636,13264,141,0,252,252,23,1479,14,1479,21,1479,25,1479,4,0,48,50.5,50,48,56,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:34.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1952,1,2,1636,13264,141,0,252,252,38,1224,22,1224,18,1224,32,1224,4,0,47.5,49,50,47.5,56,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:33.897,234,234,12.5,320,240,153600,1.23368,1,2.95282,1.23596,307.37,0,0,0,745.786,0,5.09807,1.23368,5.09807,745.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:34.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1952,1,2,1636,13264,141,0,252,252,34,1479,40,1479,33,1479,31,1479,4,0,48,49.5,50,48,56,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:35.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,72,1479,69,1479,67,1479,78,1479,4,0,48.5,49.5,50,48,56,49.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:34.905,237,237,12.5,320,240,153600,1.35936,1,2.98055,1.27865,311.333,0,0,0,761.604,0,6.05398,1.35936,6.05398,761.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:35.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,14,1479,14,1479,10,1479,6,1479,4,0,47.5,49,50,48,55.5,49.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:36.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,30,1479,24,1479,22,1479,18,1479,4,0,47,49,50,47.5,55.5,48.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:35.913,240,240,13.1579,320,240,153600,1.71114,1,2.97347,1.32754,315.559,0,0,0,776.524,0,4.92239,1.71114,4.92239,776.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:36.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,13,1479,2,1479,2,1479,4,1479,3,0,47,49,50,47.5,55.5,48.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:37.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,24,1224,22,1224,26,1224,24,1224,3,0,47,49,50,47,55.5,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:37.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,4,1224,2,1224,0,1224,0,1224,2,0,47,48.5,50,47.5,55.5,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:36.921,243,243,13.3333,320,240,153600,1.18967,1,2.9716,1.48154,319.792,0,0,0,791.056,0,4.93744,1.18967,4.93744,791.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:38.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1091,1952,1,2,1636,13264,141,0,252,252,36,1224,22,1224,22,1224,20,1224,2,0,47,49,50,47.5,55,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:38.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1952,1,2,1636,13264,141,0,252,252,2,1224,0,1224,0,1224,0,1224,2,0,47,49,50,47.5,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:38.009,246,246,13.3333,320,240,153600,1.50103,1,2.76169,1.31405,323.738,0,0,0,724.901,0,4.85999,1.50103,4.85999,724.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29 00:27:39.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,1952,1,2,1636,13264,141,0,252,252,26,1224,23,1224,25,1224,31,1224,2,0,47,49,50,47.5,55.5,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
